id,country,countrycode,year,rr_full,rr_ini,rr_cris,rr_mult,lv_full,lv_ini,lv_cris,lv_mult,ck_full,ck_ini,ck_cris,ck_mult,dd_full,dd_ini,dd_cris,dd_mult,rgdpgr,wrgdpgr,frgdpgr,wfrgdpgr,lngdppc,wlngdppc,flngdppc,wflngdppc,deprec,wdeprec,fdeprec,wfdeprec,m2res,wm2res,fm2res,wfm2res,wrir,rir,frir,wfrir,totch,wtotch,ftotch,wftotch,infl,winfl,finfl,wfinfl,liq,wliq,fliq,wfliq,credgr,wcredgr,fcredgr,wfcredgr,nfagdp,wnfagdp,fnfagdp,wfnfagdp,var61,var62,var63,durfin,sub,anni,_merge,duratamediaperpaese,_est_spec2,_est_spec3,pra,prb,prc,dur,dur1,cris,cris1,avedur,xxx,duration,_est_spec1,_est_all,_est_partial,pr0,pr1,pr2,prlogit1,prlogit2,class,binaryclass,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10
9,Belgium,BEL,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,3.74,3.74,3.74,9.95,9.95,9.95,9.95,15.54,15.54,15.54,15.54,14.32,14.32,14.32,14.32,6.14,6.14,6.14,6.14,2.05,2.05,2.05,2.05,0.87,0.87,0.87,0.87,94.36,94.36,94.36,94.36,0.34,0.34,0.34,0.34,1.59,1.59,1.59,1.59,9,1998,0,3,2,3,matched (3),0.1034483,1,1,0.8468252,0.035505,0.1176698,0,2,0,1,3,1322,3,1,1,1,0.9096358,0.018762,0.0716021,0.0243047,0.020112,1,0,0.499587,0.4354959,0.5172235,0.4520943,0.4842699,0.4808036,0.5081237,0.5062423,0.4520943,0.3762548
9,Belgium,BEL,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,1.93,1.93,1.93,9.96,9.96,9.96,9.96,1.47,1.47,1.47,1.47,,19.23,24.14,24.14,5.28,5.28,5.28,5.28,-0.13,-0.13,-0.13,-0.13,1.87,1.87,1.87,1.87,93,93,93,93,,-0.52,-0.52,-0.52,3,3,3,3,9,1999,0,3,2,3,matched (3),0.1034483,1,1,0.8360058,0.0379218,0.1260724,0,2,0,1,3,1323,3,0,1,1,0.8862436,0.0200979,0.0936584,0.0265988,0.0226343,1,0,0.5049099,0.4352282,0.5664847,0.4551715,0.482107,0.4765121,0.4981247,0.5023626,0.4551715,0.3976575
9,Belgium,BEL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,3.54,3.54,3.54,10,10,10,10,0,0,0,0,24.14,24.14,24.14,24.14,6.37,6.37,6.37,6.37,0.98,0.98,0.98,0.98,0.31,0.31,0.31,0.31,92.4,92.4,92.4,92.4,,-0.52,-0.95,-0.95,4.1,4.1,4.1,4.1,9,2000,0,3,2,3,matched (3),0.1034483,1,1,0.8389404,0.0370152,0.1240445,0,2,0,1,3,1324,3,0,1,1,0.8985682,0.0203772,0.0810546,0.0254751,0.0218897,1,0,0.5001752,0.4341576,0.5664847,0.4503726,0.481153,0.4743676,0.4903246,0.5072798,0.4503726,0.39667
9,Belgium,BEL,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,3.67,3.67,3.67,10.03,10.03,10.03,10.03,15.4,15.4,15.4,15.4,23.04,23.04,23.04,23.04,5.88,5.88,5.88,5.88,-2.38,-2.38,-2.38,-2.38,1.98,1.98,1.98,1.98,94.58,94.58,94.58,94.58,,-0.52,-1.17,-1.17,11.49,11.49,11.49,11.49,9,2001,0,3,2,3,matched (3),0.1034483,1,1,0.8551914,0.0329144,0.1118942,0,2,0,1,3,1325,3,0,1,1,0.9104341,0.0180668,0.0714991,0.0228012,0.0194189,1,0,0.4997929,0.4333551,0.5610135,0.4555102,0.4846198,0.4732707,0.4382303,0.5050694,0.4555102,0.3667296
9,Belgium,BEL,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.81,0.81,0.81,10.03,10.03,10.03,10.03,3.13,3.13,3.13,3.13,20.63,20.63,20.63,20.63,6.28,6.28,6.28,6.28,-0.2,-0.2,-0.2,-0.2,2.05,2.05,2.05,2.05,88.18,88.18,88.18,88.18,-1.39,-1.39,-1.39,-1.39,18.82,18.82,18.82,18.82,9,2002,0,3,2,3,matched (3),0.1034483,1,1,0.8778107,0.0275564,0.0946329,0,2,0,1,3,1326,3,1,1,1,0.9014922,0.0138079,0.0846999,0.019028,0.0161532,1,0,0.5082031,0.4333551,0.5489765,0.4557258,0.4744474,0.4721742,0.3878673,0.5068738,0.4557258,0.3106423
9,Belgium,BEL,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,1.36,1.36,10.04,10.04,10.04,10.04,-5.29,-5.29,-5.29,-5.29,20.67,20.67,20.67,20.67,5.59,5.59,5.59,5.59,1.5,1.5,1.5,1.5,2.01,2.01,2.01,2.01,84.83,84.83,84.83,84.83,-2.92,-2.92,-2.92,-2.92,27.68,27.68,27.68,27.68,9,2003,0,3,2,3,matched (3),0.1034483,1,1,0.8947564,0.0231647,0.0820789,0,2,0,1,3,1327,3,1,1,1,0.9153817,0.0115284,0.0730899,0.0157693,0.0133033,1,0,0.506586,0.4330877,0.5491768,0.4556026,0.4691307,0.464556,0.3301232,0.5037612,0.4556026,0.2706411
9,Belgium,BEL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.81,0.81,0.81,10.05,10.05,10.05,10.05,-16.41,-16.41,-16.41,-16.41,26.3,26.3,26.3,26.3,4.81,4.81,4.81,4.81,-0.78,-0.78,-0.78,-0.78,1.98,1.98,1.98,1.98,79.9,79.9,79.9,79.9,-0.98,-0.98,-0.98,-0.98,33.99,33.99,33.99,33.99,9,2004,0,3,2,3,matched (3),0.1034483,1,1,0.9029347,0.0218776,0.0751877,0,2,0,1,3,1328,3,1,1,1,0.9178983,0.011232,0.0708697,0.0155934,0.0131764,1,0,0.5082031,0.4328203,0.5771799,0.4555102,0.4613195,0.474218,0.2918055,0.5002422,0.4555102,0.2663846
9,Belgium,BEL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,3.27,3.27,3.27,10.08,10.08,10.08,10.08,-9.06,-9.06,-9.06,-9.06,31.88,31.88,31.88,31.88,4.47,4.47,4.47,4.47,-1.39,-1.39,-1.39,-1.39,2.13,2.13,2.13,2.13,73.87,73.87,73.87,73.87,-3.19,-3.19,-3.19,-3.19,38.18,38.18,38.18,38.18,9,2005,0,3,2,3,matched (3),0.1034483,1,1,0.9062741,0.0206696,0.0730563,0,2,0,1,3,1329,3,1,1,1,0.9315196,0.011496,0.0569844,0.0146081,0.0125663,1,0,0.5009692,0.4320184,0.6044539,0.4559722,0.4517916,0.4632132,0.2678627,0.4987082,0.4559722,0.2663142
9,Belgium,BEL,2006,0,0,0,0,0,0,0,0,,,,,,,,,1.75,1.75,1.75,1.75,10.09,10.09,10.09,10.09,-0.02,-0.02,-0.02,-0.02,38.74,38.74,38.74,38.74,4.24,4.24,4.24,4.24,0.33,0.33,0.33,0.33,2.38,2.38,2.38,2.38,73.97,73.97,73.97,73.97,0.77,0.77,0.77,0.77,35.17,35.17,35.17,35.17,9,2006,0,3,2,3,matched (3),0.1034483,1,1,0.8965548,0.02408,0.0793652,0,2,0,1,3,1330,3,1,1,1,0.9156859,0.0139612,0.0703529,0.0182124,0.0158045,,,0.5054392,0.4317512,0.6370993,0.4567423,0.4519494,0.4829505,0.2849364,0.4976706,0.4567423,0.309495
9,Belgium,BEL,2007,0,0,0,0,0,0,0,0,,,,,,,,,2.67,2.67,2.67,2.67,10.11,10.11,10.11,10.11,-0.92,-0.92,-0.92,-0.92,36.71,36.71,36.71,36.71,5.03,5.03,5.03,5.03,-0.34,-0.34,-0.34,-0.34,2.34,2.34,2.34,2.34,81.64,81.64,81.64,81.64,6.8,6.8,6.8,6.8,33.21,33.21,33.21,33.21,9,2007,0,3,2,3,matched (3),0.1034483,1,1,0.8935965,0.0264178,0.0799856,0,2,0,1,3,1331,3,1,1,1,0.9237464,0.0165351,0.0597185,0.021392,0.0183016,,,0.5027337,0.4312168,0.6275548,0.456619,0.4640744,0.5130867,0.2963992,0.5012347,0.456619,0.3466365
9,Belgium,BEL,2008,1,1,1,1,1,1,1,1,,,,,,,,,2.88,2.88,2.88,2.88,10.13,10.13,10.13,10.13,-8.38,-8.38,-8.38,-8.38,35.04,35.04,35.04,35.04,6.05,6.05,6.05,6.05,2.07,2.07,2.07,2.07,2.38,2.38,2.38,2.38,91.51,91.51,91.51,91.51,10.16,10.16,10.16,10.16,39.09,39.09,39.09,39.09,9,2008,1,3,2,3,matched (3),0.1034483,1,1,0.9003919,0.0253724,0.0742358,0,2,1,1,3,1332,3,1,1,1,0.9293705,0.0165362,0.0540934,0.0213324,0.0183089,,,0.5021161,0.4306827,0.6196273,0.4567423,0.4797381,0.5298519,0.2628305,0.5058363,0.4567423,0.3462055
9,Belgium,BEL,2009,1,0,,2,1,0,,2,,,,,,,,,0.99,0.99,0.99,0.99,10.13,10.13,10.13,10.13,-6.82,-6.82,-6.82,-6.82,41.58,41.58,41.58,41.58,6.92,6.92,6.92,6.92,-1.49,-1.49,-1.49,-1.49,2.14,2.14,2.14,2.14,93.74,93.74,93.74,93.74,9.54,9.54,9.54,9.54,39.49,39.49,39.49,39.49,9,2009,2,3,2,3,matched (3),0.1034483,1,1,0.8926226,0.0272548,0.0801225,1,2,0,1,3,1333,3,1,0,1,0.9101676,0.0176666,0.0721658,0.0229634,0.020557,,,0.5076739,0.4306827,0.6502715,0.456003,0.4832838,0.5267622,0.2606378,0.5097604,0.456003,0.3655113
9,Belgium,BEL,2010,1,0,,2,1,0,,2,,,,,,,,,-2.78,-2.78,-2.78,-2.78,10.09,10.09,10.09,10.09,5.45,5.45,5.45,5.45,27.95,27.95,27.95,27.95,8.21,8.21,8.21,8.21,3.4,3.4,3.4,3.4,1.19,1.19,1.19,1.19,92.72,92.72,92.72,92.72,4.44,4.44,4.44,4.44,43.45,43.45,43.45,43.45,9,2010,2,3,2,3,matched (3),0.1034483,1,1,0.910657,0.0211134,0.0682296,1,2,0,1,3,1334,3,1,0,1,0.892419,0.010851,0.09673,0.0160752,0.0142192,,,0.5187528,0.4317512,0.5853019,0.4530786,0.4816617,0.5012913,0.2395781,0.5155765,0.4530786,0.2662672
10,Belize,BLZ,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,1.29,1.29,1.29,7.58,7.58,7.58,7.58,0,0,0,0,5.7,5.7,5.7,5.7,16.89,16.89,16.89,16.89,-0.55,-0.55,-0.55,-0.55,-2.21,-2.21,-2.21,-2.21,91.92,91.92,91.92,91.92,18.68,18.68,18.68,18.68,2.67,2.67,2.67,2.67,10,1982,0,0,1,,master only (1),,1,1,0.8732844,0.035748,0.0909676,0,0,0,0,0,88,0,1,1,1,0.8731426,0.0308654,0.095992,0.0296763,0.0369527,1,0,0.5067918,0.499665,0.4736716,0.4426403,0.4803899,0.5719781,0.500465,0.5545244,0.4426403,0.5148528
10,Belize,BLZ,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.28,-0.28,-0.28,7.55,7.55,7.55,7.55,0,0,0,0,6.36,6.36,6.36,6.36,21.68,21.68,21.68,21.68,-3.23,-3.23,-3.23,-3.23,-6.81,-6.81,-6.81,-6.81,103.09,103.09,103.09,103.09,3.22,3.22,3.22,3.22,-3.5,-3.5,-3.5,-3.5,10,1983,0,0,1,,master only (1),,1,1,0.8416339,0.037609,0.1207572,0,0,0,0,0,89,0,1,1,1,0.8000442,0.0263752,0.1735806,0.0244079,0.0344861,1,0,0.5114074,0.5004818,0.4770005,0.4285998,0.4981642,0.4951923,0.544108,0.5757646,0.4285998,0.4890866
10,Belize,BLZ,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11,-2.11,-2.11,-2.11,7.51,7.51,7.51,7.51,0,0,0,0,7.96,7.96,7.96,7.96,3.59,3.59,3.59,3.59,-2.21,-2.21,-2.21,-2.21,7.71,7.71,7.71,7.71,92.55,92.55,92.55,92.55,-11.17,-11.17,-11.17,-11.17,-4.59,-4.59,-4.59,-4.59,10,1984,0,0,1,,master only (1),,1,1,0.834863,0.0335955,0.1315415,0,0,0,0,0,90,0,1,1,1,0.7940776,0.0174404,0.188482,0.0207064,0.0239037,1,0,0.5167849,0.501571,0.4850784,0.4732036,0.4813915,0.4238492,0.5517671,0.4947383,0.4732036,0.3887049
10,Belize,BLZ,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,1.96,1.96,7.49,7.49,7.49,7.49,0,0,0,0,12.73,12.73,12.73,12.73,-0.37,-0.37,-0.37,-0.37,29.07,29.07,29.07,29.07,9.44,9.44,9.44,9.44,91.24,91.24,91.24,91.24,4.58,4.58,4.58,4.58,-7.92,-7.92,-7.92,-7.92,10,1985,0,0,1,,master only (1),,1,1,0.8319677,0.0413657,0.1266666,0,0,0,0,0,91,0,1,1,1,0.8502648,0.0295835,0.1201517,0.0321537,0.0338968,1,0,0.5048217,0.5021155,0.5091903,0.4785609,0.4793089,0.5019913,0.5749995,0.4768887,0.4785609,0.4993157
10,Belize,BLZ,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,1.07,1.07,1.07,7.48,7.48,7.48,7.48,0,0,0,0,5.66,5.66,5.66,5.66,13.5,13.5,13.5,13.5,0.35,0.35,0.35,0.35,-1.88,-1.88,-1.88,-1.88,90.2,90.2,90.2,90.2,-8.74,-8.74,-8.74,-8.74,-3.78,-3.78,-3.78,-3.78,10,1986,0,0,1,,master only (1),,1,1,0.8445916,0.0323955,0.1230128,0,0,0,0,0,92,0,1,1,1,0.8225943,0.0199528,0.1574529,0.0188589,0.0246567,1,0,0.5074387,0.5023878,0.47347,0.4436514,0.4776562,0.4357575,0.5460775,0.5393662,0.4436514,0.4101369
10,Belize,BLZ,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,4.57,4.57,4.57,7.5,7.5,7.5,7.5,0,0,0,0,3.7,3.7,3.7,3.7,7.66,7.66,7.66,7.66,0.83,0.83,0.83,0.83,4.18,4.18,4.18,4.18,75.96,75.96,75.96,75.96,4.66,4.66,4.66,4.66,4.19,4.19,4.19,4.19,10,1987,0,0,1,,master only (1),,1,1,0.8823948,0.0286443,0.0889609,0,0,0,0,0,93,0,1,1,1,0.9092438,0.02217,0.0685862,0.0210382,0.0239585,1,0,0.4971461,0.5018433,0.4635997,0.4622927,0.4550903,0.5023912,0.4896866,0.5130972,0.4622927,0.419194
10,Belize,BLZ,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,11.22,11.22,11.22,7.58,7.58,7.58,7.58,0,0,0,0,3.32,3.32,3.32,3.32,0.45,0.45,0.45,0.45,-20.78,-20.78,-20.78,-20.78,9.13,9.13,9.13,9.13,75.51,75.51,75.51,75.51,14.28,14.28,14.28,14.28,7.62,7.62,7.62,7.62,10,1988,0,0,1,,master only (1),,1,1,0.8934597,0.0288251,0.0777152,0,0,0,0,0,94,0,1,1,1,0.9531054,0.0262341,0.0206605,0.0251283,0.0247099,1,0,0.4776041,0.499665,0.4616891,0.4776005,0.4543797,0.5503137,0.4654147,0.4805815,0.4776005,0.4592957
10,Belize,BLZ,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,9.24,9.24,9.24,7.64,7.64,7.64,7.64,0,0,0,0,2.44,2.44,2.44,2.44,4.18,4.18,4.18,4.18,-10.71,-10.71,-10.71,-10.71,4.24,4.24,4.24,4.24,92.83,92.83,92.83,92.83,1.22,1.22,1.22,1.22,12.62,12.62,12.62,12.62,10,1989,0,0,1,,master only (1),,1,1,0.8858591,0.0262533,0.0878876,0,0,0,0,0,95,0,1,1,1,0.9433507,0.020138,0.0365113,0.0182254,0.0196078,1,0,0.4834182,0.4980313,0.4572691,0.4624779,0.4818366,0.4851979,0.4303549,0.4973999,0.4624779,0.3894565
10,Belize,BLZ,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09,13.09,13.09,13.09,7.74,7.74,7.74,7.74,0,0,0,0,2.4,2.4,2.4,2.4,5.89,5.89,5.89,5.89,-10.1,-10.1,-10.1,-10.1,1.97,1.97,1.97,1.97,94.71,94.71,94.71,94.71,4.03,4.03,4.03,4.03,16.18,16.18,16.18,16.18,10,1990,0,0,1,,master only (1),,1,1,0.892339,0.025442,0.082219,0,0,0,0,0,96,0,1,1,1,0.9554273,0.02167,0.0229026,0.0179847,0.0193735,1,0,0.4721186,0.4953087,0.4570683,0.4554794,0.4848266,0.4992417,0.4057907,0.5051145,0.4554794,0.4038007
10,Belize,BLZ,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.63,10.63,10.63,10.63,7.81,7.81,7.81,7.81,0,0,0,0,2.37,2.37,2.37,2.37,5.33,5.33,5.33,5.33,8.97,8.97,8.97,8.97,2.81,2.81,2.81,2.81,94.41,94.41,94.41,94.41,15.63,15.63,15.63,15.63,19.37,19.37,19.37,19.37,10,1991,0,0,1,,master only (1),,1,1,0.9028161,0.026077,0.0711069,0,0,0,0,0,97,0,1,1,1,0.951332,0.0234663,0.0252016,0.0217276,0.0221791,1,0,0.479336,0.4934029,0.4569177,0.4580673,0.4843494,0.556985,0.3841694,0.5025882,0.4580673,0.4258609
10,Belize,BLZ,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5,10.5,10.5,7.89,7.89,7.89,7.89,0,0,0,0,3.43,3.43,3.43,3.43,10.98,10.98,10.98,10.98,-24.51,-24.51,-24.51,-24.51,-2.56,-2.56,-2.56,-2.56,105.16,105.16,105.16,105.16,-6.18,-6.18,-6.18,-6.18,11.07,11.07,11.07,11.07,10,1992,0,0,1,,master only (1),,1,1,0.8691295,0.0274272,0.1034433,0,0,0,0,0,98,0,1,1,1,0.9393939,0.0201569,0.0404492,0.0161755,0.0190746,1,0,0.4797177,0.4912252,0.4622421,0.4415685,0.50146,0.4483832,0.4411657,0.5280492,0.4415685,0.3880792
10,Belize,BLZ,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04,12.04,12.04,12.04,7.98,7.98,7.98,7.98,0,0,0,0,3.89,3.89,3.89,3.89,4.16,4.16,4.16,4.16,7.95,7.95,7.95,7.95,3.99,3.99,3.99,3.99,103.46,103.46,103.46,103.46,-3.95,-3.95,-3.95,-3.95,6.34,6.34,6.34,6.34,10,1993,0,0,1,,master only (1),,1,1,0.861313,0.030077,0.10861,0,0,0,0,0,99,0,1,1,1,0.940106,0.0229877,0.0369063,0.0193657,0.020328,1,0,0.4751979,0.4887757,0.4645554,0.4617063,0.4987533,0.4594365,0.4744595,0.4973097,0.4617063,0.4127478
10,Belize,BLZ,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,6.28,6.28,6.28,8.01,8.01,8.01,8.01,0,0,0,0,5.48,5.48,5.48,5.48,6.48,6.48,6.48,6.48,-5.26,-5.26,-5.26,-5.26,1.65,1.65,1.65,1.65,104.26,104.26,104.26,104.26,1.19,1.19,1.19,1.19,1.12,1.12,1.12,1.12,10,1994,0,0,1,,master only (1),,1,1,0.8506681,0.0345464,0.1147854,0,0,0,0,0,100,0,1,1,1,0.9128227,0.0241393,0.0630381,0.023401,0.0249492,1,0,0.4921178,0.4879593,0.4725626,0.4544942,0.500027,0.4850481,0.5114557,0.5077759,0.4544942,0.4380724
10,Belize,BLZ,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.16,7.98,7.98,7.98,7.98,0,0,0,0,6.67,6.67,6.67,6.67,4.96,4.96,4.96,4.96,19.57,19.57,19.57,19.57,3.59,3.59,3.59,3.59,100.52,100.52,100.52,100.52,0.86,0.86,0.86,0.86,0.11,0.11,0.11,0.11,10,1995,0,0,1,,master only (1),,1,1,0.8495276,0.0348372,0.1156353,0,0,0,0,0,101,0,1,1,1,0.8484107,0.0205859,0.1310034,0.0240152,0.0252871,1,0,0.510114,0.4887757,0.4785648,0.4604723,0.4940726,0.4833999,0.518612,0.5009189,0.4604723,0.4128393
10,Belize,BLZ,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0.64,0.64,7.96,7.96,7.96,7.96,0,0,0,0,7.24,7.24,7.24,7.24,3.29,3.29,3.29,3.29,8.41,8.41,8.41,8.41,6.08,6.08,6.08,6.08,90.52,90.52,90.52,90.52,5.89,5.89,5.89,5.89,3.03,3.03,3.03,3.03,10,1996,0,0,1,,master only (1),,1,1,0.8659334,0.0329955,0.1010711,0,0,0,0,0,102,0,1,1,1,0.8796408,0.0211408,0.0992184,0.0249927,0.0253764,1,0,0.5087029,0.48932,0.4814421,0.4681616,0.4781647,0.5085396,0.4979119,0.493385,0.4681616,0.4161217
10,Belize,BLZ,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,1.43,1.43,1.43,7.95,7.95,7.95,7.95,0,0,0,0,5.01,5.01,5.01,5.01,7.11,7.11,7.11,7.11,4.42,4.42,4.42,4.42,1.97,1.97,1.97,1.97,91.81,91.81,91.81,91.81,10.71,10.71,10.71,10.71,8.28,8.28,8.28,8.28,10,1997,0,0,1,,master only (1),,1,1,0.8806964,0.0307252,0.0885784,0,0,0,0,0,103,0,1,1,1,0.8974036,0.0211415,0.0814549,0.023829,0.0249841,1,0,0.5063801,0.4895921,0.470194,0.4554794,0.480215,0.5325907,0.4607595,0.5106173,0.4554794,0.4144742
10,Belize,BLZ,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,3.55,3.55,3.55,7.95,7.95,7.95,7.95,0,0,0,0,5.5,5.5,5.5,5.5,10.66,10.66,10.66,10.66,-6.03,-6.03,-6.03,-6.03,-1.48,-1.48,-1.48,-1.48,92.15,92.15,92.15,92.15,7.44,7.44,7.44,7.44,7.3,7.3,7.3,7.3,10,1998,0,0,1,,master only (1),,1,1,0.8765022,0.0306667,0.0928311,0,0,0,0,0,104,0,1,1,1,0.9062239,0.0220058,0.0717703,0.0221249,0.0246671,1,0,0.5001458,0.4895921,0.4726633,0.4448775,0.4807555,0.5162835,0.467674,0.5266098,0.4448775,0.4211409
10,Belize,BLZ,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,3.74,3.74,3.74,7.95,7.95,7.95,7.95,0,0,0,0,7.84,7.84,7.84,7.84,7.25,7.25,7.25,7.25,-5.42,-5.42,-5.42,-5.42,1.5,1.5,1.5,1.5,98.38,98.38,98.38,98.38,-1.26,-1.26,-1.26,-1.26,4.32,4.32,4.32,4.32,10,1999,0,0,1,,master only (1),,1,1,0.8575739,0.032097,0.1103291,0,0,0,0,0,105,0,1,1,1,0.894469,0.0211207,0.0844103,0.0212241,0.023454,1,0,0.499587,0.4895921,0.4844722,0.4540325,0.4906662,0.4728221,0.488765,0.5112485,0.4540325,0.4100229
10,Belize,BLZ,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78,8.78,8.78,8.78,8.02,8.02,8.02,8.02,0,0,0,0,5.61,5.61,5.61,5.61,10.36,10.36,10.36,10.36,-13.76,-13.76,-13.76,-13.76,-2.24,-2.24,-2.24,-2.24,92.35,92.35,92.35,92.35,-6.69,-6.69,-6.69,-6.69,9.94,9.94,9.94,9.94,10,2000,0,0,1,,master only (1),,1,1,0.8732893,0.0266667,0.100044,0,0,0,0,0,106,0,1,1,1,0.9312376,0.0187246,0.0500377,0.015871,0.0182601,1,0,0.4847696,0.4876871,0.4732179,0.4425484,0.4810735,0.4458621,0.449083,0.52526,0.4425484,0.3706683
10,Belize,BLZ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,13.04,13.04,13.04,8.11,8.11,8.11,8.11,0,0,0,0,3.66,3.66,3.66,3.66,7.26,7.26,7.26,7.26,-17.32,-17.32,-17.32,-17.32,0.44,0.44,0.44,0.44,85.1,85.1,85.1,85.1,8.26,8.26,8.26,8.26,16.09,16.09,16.09,16.09,10,2001,0,0,1,,master only (1),,1,1,0.8987756,0.0252386,0.0759859,0,0,0,0,0,107,0,1,1,1,0.9590926,0.0214347,0.0194727,0.0188216,0.0193194,1,0,0.4722652,0.4852384,0.4633985,0.4507722,0.469559,0.5203775,0.4064065,0.5112936,0.4507722,0.4038276
10,Belize,BLZ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,4.96,4.96,4.96,8.13,8.13,8.13,8.13,0,0,0,0,4.43,4.43,4.43,4.43,6.48,6.48,6.48,6.48,-21.36,-21.36,-21.36,-21.36,-0.13,-0.13,-0.13,-0.13,86.95,86.95,86.95,86.95,7.19,7.19,7.19,7.19,17.81,17.81,17.81,17.81,10,2002,0,0,1,,master only (1),,1,1,0.8991738,0.0247852,0.0760411,0,0,0,0,0,108,0,1,1,1,0.9396501,0.0168301,0.0435198,0.0181555,0.0184812,1,0,0.4959992,0.4846944,0.467273,0.4490207,0.4724946,0.5150349,0.3946914,0.5077759,0.4490207,0.3557671
10,Belize,BLZ,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.1,5.1,5.1,8.15,8.15,8.15,8.15,0,0,0,0,4.46,4.46,4.46,4.46,4.49,4.49,4.49,4.49,-1.47,-1.47,-1.47,-1.47,1.79,1.79,1.79,1.79,96.71,96.71,96.71,96.71,7.9,7.9,7.9,7.9,16.04,16.04,16.04,16.04,10,2003,0,0,1,,master only (1),,1,1,0.8904817,0.0270564,0.0824619,0,0,0,0,0,109,0,1,1,1,0.9328938,0.0185131,0.0485931,0.0201663,0.0199503,1,0,0.4955875,0.4841503,0.467424,0.4549252,0.4880085,0.5185804,0.4067487,0.4987985,0.4549252,0.3748554
10,Belize,BLZ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,9.32,9.32,9.32,8.21,8.21,8.21,8.21,0,0,0,0,6.33,6.33,6.33,6.33,10.02,10.02,10.02,10.02,15.33,15.33,15.33,15.33,-3.08,-3.08,-3.08,-3.08,104.41,104.41,104.41,104.41,4.12,4.12,4.12,4.12,12.84,12.84,12.84,12.84,10,2004,0,0,1,,master only (1),,1,1,0.8755912,0.0294097,0.0949991,0,0,0,0,0,110,0,1,1,1,0.9317443,0.0227331,0.0455227,0.0199409,0.0216123,1,0,0.4831831,0.4825184,0.4768491,0.4399771,0.5002658,0.4996916,0.4288256,0.5237297,0.4399771,0.4142241
10,Belize,BLZ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,4.62,4.62,4.62,8.22,8.22,8.22,8.22,0,0,0,0,12.56,12.56,12.56,12.56,5.25,5.25,5.25,5.25,10.3,10.3,10.3,10.3,2.17,2.17,2.17,2.17,102.55,102.55,102.55,102.55,-0.4,-0.4,-0.4,-0.4,9.08,9.08,9.08,9.08,10,2005,0,0,1,,master only (1),,1,1,0.8584762,0.0321202,0.1094036,0,0,0,0,0,111,0,1,1,1,0.8994398,0.0214407,0.0791195,0.0218185,0.0229424,1,0,0.4969991,0.4822465,0.508331,0.4560954,0.4973044,0.4771107,0.4551261,0.5022272,0.4560954,0.4086858
